Date,TCS.NS_Open,TCS.NS_High,TCS.NS_Low,TCS.NS_Close,TCS.NS_Volume,INFY.NS_Open,INFY.NS_High,INFY.NS_Low,INFY.NS_Close,INFY.NS_Volume,LTIM.NS_Open,LTIM.NS_High,LTIM.NS_Low,LTIM.NS_Close,LTIM.NS_Volume,TECHM.NS_Open,TECHM.NS_High,TECHM.NS_Low,TECHM.NS_Close,TECHM.NS_Volume,WIPRO.NS_Open,WIPRO.NS_High,WIPRO.NS_Low,WIPRO.NS_Close,WIPRO.NS_Volume,ACN_Open,ACN_High,ACN_Low,ACN_Close,ACN_Volume,CTSH_Open,CTSH_High,CTSH_Low,CTSH_Close,CTSH_Volume,BSOFT.NS_Open,BSOFT.NS_High,BSOFT.NS_Low,BSOFT.NS_Close,BSOFT.NS_Volume,HDFCBANK.NS_Open,HDFCBANK.NS_High,HDFCBANK.NS_Low,HDFCBANK.NS_Close,HDFCBANK.NS_Volume,G_Open,G_High,G_Low,G_Close,G_Volume,LT.NS_Open,LT.NS_High,LT.NS_Low,LT.NS_Close,LT.NS_Volume,RELIANCE.NS_Open,RELIANCE.NS_High,RELIANCE.NS_Low,RELIANCE.NS_Close,RELIANCE.NS_Volume,TATASTEEL.NS_Open,TATASTEEL.NS_High,TATASTEEL.NS_Low,TATASTEEL.NS_Close,TATASTEEL.NS_Volume
2021-03-02,2602.0674467537383,2659.207441361506,2591.518524672304,2642.812744140625,3306469.0,1128.7905613587432,1153.2194465821435,1126.1055418002557,1148.377685546875,10461434.0,3430.694122670115,3669.534200739161,3417.9251530767688,3611.862060546875,394399.0,792.7614724764951,815.0041183426963,790.6631096589289,811.7306518554688,3703190.0,193.88023772153062,200.0703590619034,193.21040521445016,198.82308959960938,29750468.0,241.11389517714335,243.87844065010924,240.13320877618307,242.11325073242188,2099800.0,69.66226057960628,70.30289939948948,68.74308837807085,69.58798217773438,3068900.0,214.18777466947012,224.70927652319315,212.16802726490462,222.78346252441406,1040771.0,746.2323286853281,751.8206882642336,734.5347322820953,742.680419921875,16110038.0,38.0799297187028,39.3574020050871,38.0799297187028,39.20711135864258,3657200.0,1403.7707468230294,1413.5922789519448,1383.7005889192467,1409.7965087890625,2089473.0,962.1812052733643,965.8086131763628,947.2633111177078,954.92626953125,17150760.0,62.882795686875724,63.68341202810473,62.254358787186035,63.317543029785156,111133990.0
2021-03-03,2667.9984862818847,2693.4917172875435,2634.5055693546797,2689.184326171875,3509857.0,1161.3183891733065,1185.791334230148,1151.458845711235,1182.7542724609375,9056399.0,3645.032746049175,3738.3259833446423,3629.012695200458,3685.6953125,232927.0,816.0113653739663,822.7261265764189,806.9884050081706,819.2008666992188,3203532.0,200.024187825988,201.7103011394155,197.82992710503316,201.17906188964844,17564904.0,242.73896546279667,242.83236822800419,237.27524572842324,237.3966522216797,2114400.0,69.41157312552079,69.41157312552079,67.57322181637912,67.92604064941406,3406400.0,224.56837489001805,231.94281397973467,222.8774158648353,227.71542358398438,1319881.0,750.1631036638017,755.8461574794367,741.1649351223799,751.5128173828125,11222410.0,39.16014740614671,39.16954258825427,38.098721153567304,38.11750793457031,1668300.0,1417.2454964503872,1432.903046293997,1405.7158229434622,1420.471923828125,2184001.0,961.7504524591252,1006.5721385998736,955.4704174620584,998.5010375976562,31924461.0,63.79102839701522,67.36367172544192,63.79102839701522,66.9030990600586,288428350.0
2021-03-04,2657.449345082376,2708.8313445735425,2651.3398038352525,2680.920654296875,3916760.0,1175.227543893149,1200.6247618326536,1167.216651041202,1171.134033203125,12041941.0,3656.6243260219476,3783.559643386851,3591.460265356301,3698.46484375,251366.0,805.7712973165904,834.8965825800916,802.0781583787323,812.5280151367188,5134954.0,198.13017779684117,205.24419871593946,197.48345118557455,202.70347595214844,25927594.0,236.13581633056714,237.8263010355448,228.98159727132747,230.69076538085938,2590400.0,67.70321631315197,68.65952777651013,66.62620775175108,67.22042083740234,3284200.0,226.77599906727278,227.1987495661222,222.12587258964356,222.9713592529297,501948.0,733.3744250896104,744.0064482821596,728.8989856058892,735.031982421875,16291438.0,38.136288772306145,38.48383882453565,36.933963528215806,37.54452133178711,986100.0,1397.792242517476,1418.052140855535,1383.558105628296,1387.9232177734375,3530366.0,988.4801874020635,992.9918242849485,978.3686732860034,986.5984497070312,21435754.0,64.65189641718499,66.02069500419502,64.01915095390257,65.25020599365234,228738220.0
2021-03-05,2651.3837403850207,2692.788130737611,2634.241742021742,2644.30712890625,3203686.0,1169.5054981242129,1179.6291813973996,1148.8620304341473,1159.11767578125,6486176.0,3684.6113807382394,3694.034939256752,3599.7993540716307,3623.49951171875,132490.0,810.1359908484739,823.3137206296751,803.253350017251,805.5195922851562,2618145.0,203.25783136444136,203.25783136444136,192.63299017948194,194.4114990234375,87862344.0,232.78285709854813,234.12776290486786,228.2997949903643,233.03501892089844,3236500.0,69.17943024354392,69.17943024354392,66.78400611815826,68.43666076660156,2779000.0,220.57584098728702,223.15924624636332,216.06662166819854,219.58944702148438,438206.0,725.0630043578303,731.9773754629191,720.3744730417781,724.5894165039062,17445822.0,37.99538904149458,38.93470642900638,37.206362292656216,38.897132873535156,1110200.0,1379.3826605726506,1401.777678225329,1365.6229956619236,1388.82470703125,3306902.0,977.5977682721734,1002.9672532884404,976.260120871694,987.890625,25511666.0,64.43667410993396,65.08233218030999,62.585786327927934,63.128143310546875,168819600.0
2021-03-08,2651.2960211723052,2666.240328983953,2633.714482570367,2643.34033203125,2003125.0,1166.2484743431805,1184.999233830919,1159.5579535326617,1175.887939453125,5119392.0,3646.9179130655525,3727.0181773060103,3624.301367868247,3643.3369140625,162750.0,808.289302796387,822.558168993208,807.4499577259858,812.9057006835938,2880739.0,196.37478448047966,196.39787632223442,191.9631571913904,192.5867919921875,24709676.0,237.7889209632886,238.90033400857988,232.77348913982684,232.9229278564453,2856100.0,67.66605684940174,69.06803124901106,67.37823696447444,67.48965454101562,3250600.0,219.91822092474254,224.944109168486,216.5363032956875,217.47572326660156,726347.0,730.272425268386,736.4290669859535,716.3015844477521,719.61669921875,15117050.0,38.76564161432153,39.620420571495714,38.5965641429497,38.93471908569336,1115500.0,1402.5369123331784,1447.1372065684013,1394.9453728888852,1437.8375244140625,4150049.0,983.2657240329895,1012.0132716669716,983.039044773577,993.5133056640625,19506841.0,64.0449832584323,64.66912474451497,63.27880275460722,63.468196868896484,106145960.0
2021-03-09,2643.3406302433177,2696.0412552244425,2630.28646512969,2682.02001953125,1942397.0,1170.385710330257,1188.8283756056833,1160.922268144435,1184.514892578125,6518173.0,3664.8222230813108,3694.0352570014757,3637.3526396639736,3671.889892578125,100893.0,816.6828864381079,838.0861892173183,807.0723735717257,829.3989868164062,2814747.0,193.92643521357786,195.31228400480663,189.4224266420844,193.64927673339844,23811258.0,235.84628991812284,240.46009329825532,235.0243911251178,237.57412719726562,2729200.0,68.41812827144265,69.83866904046107,68.25100541134765,69.06804656982422,2767400.0,219.4485109392855,220.29398317934368,210.6179546120468,217.47572326660156,825051.0,731.6931099609376,741.4963537466908,728.4963924902344,739.9808959960938,15066696.0,39.29069978169302,40.1477115209044,39.13059679257138,39.33778762817383,1283200.0,1447.1372092767283,1454.06453536769,1415.6323668590294,1431.2899169921875,3779948.0,997.5487577867862,1003.8061245628406,973.3355758572837,993.4905395507812,15154484.0,64.13537557130047,64.64759874922233,60.455122840694756,60.84252166748047,195564380.0
2021-03-10,2703.1616229327706,2719.160780509051,2689.975468674562,2699.601318359375,3053778.0,1194.5066746296966,1209.5601307472373,1192.8340445141969,1204.4102783203125,7925984.0,3727.017676905047,3910.777081961048,3709.1600781707702,3890.940673828125,1096653.0,841.0238125145213,853.4461100782049,833.4697064140915,846.6893920898438,5268496.0,196.83673427113064,198.96170532504638,195.40468764147548,197.11390686035156,34582736.0,239.36732841134125,241.18855394449977,237.79825042312362,240.1612091064453,2046000.0,69.32800318307537,70.78568292740766,69.3001505579571,70.5814208984375,2636800.0,221.70311364970885,231.05033951509188,219.0257609926322,225.88352966308594,2194525.0,744.4801043633497,745.900867921295,735.0793970504816,736.7843017578125,11055016.0,39.48847208867813,40.20421671755669,39.18710555098478,40.015865325927734,1595800.0,1445.239367140452,1456.389441049776,1430.5307590047482,1446.3780517578125,2210547.0,1000.7227465962088,1004.3955499162571,984.0591241137868,989.3642578125,11519358.0,61.544125775206666,62.839750513881526,60.52398812002894,62.370567321777344,196858600.0
2021-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,242.83236515416547,250.40685332449456,242.83236515416547,248.78175354003906,2972000.0,70.93422609893769,72.70757803253387,70.76710329670983,71.99266815185547,3183400.0,,,,,,,,,,,40.29840774688019,40.58093850921144,40.01587698454894,40.251319885253906,795100.0,,,,,,,,,,,,,,,
2021-03-12,2703.161890397907,2740.0831259740735,2673.5810339324644,2688.173583984375,2938317.0,1208.6797785376261,1225.1417252536396,1206.0828766227546,1210.308349609375,9462061.0,3927.7395217347193,3934.2890795112744,3769.423725273243,3784.548583984375,354537.0,839.3451263861201,859.9929960033943,836.113668141358,842.072998046875,4674919.0,199.33125156015015,199.9317803985867,194.98892815796242,196.4209747314453,17920252.0,247.48356912867493,248.66970167009873,245.35411704884038,247.45555114746094,1828600.0,71.35204985748757,72.27122198939433,71.34276328706248,72.20623016357422,2447800.0,226.40023111696712,235.9353388514064,226.02446883228066,229.59425354003906,1918095.0,757.7404748656829,757.7404748656829,726.9809705885083,734.9845581054688,15631204.0,39.97819874184347,40.449084466499876,39.73333615318127,40.40199661254883,522900.0,1448.3708908729739,1485.0949169244602,1426.4028502442188,1436.6988525390625,4885349.0,995.2816784252693,1000.4508052727284,963.0427293609322,969.2547607421875,16864952.0,63.704931124569214,64.13536984838387,61.466651074327736,61.97887420654297,161214090.0
2021-03-15,2673.2733775514675,2724.2598477579736,2673.2733775514675,2695.382080078125,3097083.0,1206.038876053752,1214.7540689860443,1195.9151920576803,1209.2080078125,6658635.0,3814.657211841078,3882.506846043785,3738.326373363033,3851.739013671875,311584.0,843.5417820755151,864.4834002588192,841.0237469051405,861.713623046875,5203101.0,196.23620956002966,197.99162672328026,193.00256194610913,196.95223999023438,15034204.0,246.27873510160038,248.9872444194204,246.08260923615245,248.67904663085938,2295700.0,71.75128434410772,73.65462743671097,71.75128434410772,73.59891510009766,3003700.0,230.76853464768982,241.43095818454674,224.52139691092088,231.7549285888672,1369173.0,733.3034332122131,733.3034332122131,717.6276870525,723.9500732421875,12230386.0,40.3266632488009,40.91056068735588,40.18539605907562,40.77871322631836,518800.0,1442.3926982413648,1450.0791098473449,1388.5877011617895,1407.9935302734375,3181450.0,970.3655452396614,974.378367439583,943.3636702802955,956.2411499023438,16698099.0,62.155353810790615,63.618849523660536,61.55704420198055,63.39501953125,155429990.0
2021-03-16,2689.9753029434173,2761.180531550743,2689.9753029434173,2733.97314453125,4894756.0,1220.1678585775971,1237.730203617515,1215.2820384736694,1218.3631591796875,9352771.0,3882.5065431191015,3956.0103077703857,3838.215813136918,3878.690185546875,361187.0,866.2041505925799,877.1156369857035,857.0552684326755,861.6297607421875,4797715.0,197.36798081465798,200.9249986298715,196.628858581909,198.31497192382812,21347294.0,249.57566781522164,249.61303462635695,245.72771284152836,246.11996459960938,2185600.0,73.35752680581268,73.44108469203896,72.27122469982508,72.4754867553711,2497500.0,233.53983961517687,241.19610759876286,232.97618182860055,238.89453125,2821551.0,725.015698055229,729.5147829214408,715.1176997873588,716.1359252929688,13722366.0,40.79753307681558,40.95763606849707,40.42082311380117,40.599761962890625,538500.0,1412.311160670486,1420.566914036215,1382.6092142623681,1387.1641845703125,3233903.0,958.5537469717594,963.9949488326658,950.165294900262,952.477783203125,13873801.0,63.713548030246805,63.713548030246805,61.91431057166765,62.33183670043945,125699980.0
2021-03-17,2729.5335988153697,2773.4874409863096,2712.2158279236933,2736.522216796875,3838390.0,1225.625954097866,1232.4484365142844,1216.602670901958,1221.0042724609375,7626744.0,3878.689968086863,3947.293293861229,3788.270735021699,3814.939453125,319928.0,859.4894960951082,875.6048831632386,852.4389758306265,856.174072265625,3477295.0,198.17637880514354,201.1790512112821,192.95635395350513,193.85714721679688,24269624.0,246.12932056694336,248.69774023337365,244.35478177064226,246.82044982910156,2626500.0,71.93696864555916,72.7168703957288,71.63986220498363,72.44761657714844,2415000.0,240.39758806869676,244.1552683157067,228.23210113588453,231.00338745117188,1886636.0,721.8662655765469,728.8516862209648,705.7405764899419,708.1795654296875,21064428.0,40.411409289992655,40.74102783203125,40.0535351639417,40.74102783203125,616100.0,1400.6391136658717,1416.7236425182123,1358.6484085305635,1364.2471923828125,5178384.0,951.321487384943,953.5659717866566,922.7779520359184,931.9599609375,19210236.0,62.40931653239879,62.499704991551496,60.31738395120179,60.64021301269531,105409590.0
2021-03-18,2747.9507796690177,2765.9718586572135,2625.8470669085596,2669.3173828125,3656306.0,1226.9464622249845,1226.9464622249845,1156.3007556107748,1177.0762939453125,10961755.0,3835.3887470936543,3897.584240289768,3722.30603219163,3776.4443359375,327009.0,867.8827490278151,868.7220940462172,821.3830145165147,836.155517578125,3738712.0,195.52017058295905,195.93592240850955,186.7662199172345,189.4686279296875,20165862.0,249.5756691250148,253.5824116901666,246.64298723980335,249.26747131347656,4089900.0,71.72342296972978,72.20621829883646,70.59070240563817,70.93423461914062,2890000.0,232.88223994645168,236.9217492934672,222.78347374611957,226.7290496826172,1100998.0,715.9463931517981,720.8243708649012,701.4546172951518,706.1194458007812,18065540.0,40.4302479594338,40.90113367655502,40.19480510087319,40.32665252685547,841300.0,1381.23310777326,1394.6605495879066,1347.4981603120611,1355.1845703125,3381940.0,939.9176595322679,945.3135252330827,907.3159659802869,910.98876953125,20647480.0,61.6603549668186,62.23283932988563,60.11508132965341,60.678955078125,143206510.0
2021-03-19,2663.603525927916,2724.2598438450864,2641.6265991463324,2681.36083984375,5776626.0,1170.8259242505767,1193.009951409885,1160.2620813250076,1183.5465087890625,12767112.0,3741.1531218378577,3859.0888769640596,3684.6117648327513,3840.19482421875,279744.0,832.6303711106474,839.9746410171173,818.4874261254413,830.4900512695312,6208000.0,188.9142938204264,191.0854484733879,184.5257726375844,189.63031005859375,33750804.0,248.76308912879307,251.34082874937587,243.8877611799981,246.36277770996094,4460500.0,70.34004116789102,71.79772121083678,70.0057954308455,71.07352447509766,5658300.0,220.9515791643677,234.00952564866415,211.98011537742403,230.15789794921875,1815144.0,703.2779062108723,715.6858838559789,698.0921427541265,709.19775390625,21235020.0,40.467919376123994,40.59976680111941,40.062957375025,40.22305679321289,1537800.0,1342.753480247315,1349.2537124435178,1308.2119541250045,1339.1949462890625,9920812.0,902.7816639429236,950.3239190123003,899.0635245309819,944.0438842773438,41787429.0,60.49816594598184,63.42515067829047,58.647278058788594,63.10232162475586,246378140.0
2021-03-22,2680.041650108707,2759.817877235905,2653.6253468525542,2751.202880859375,2821646.0,1188.5204685629212,1211.3207868423383,1176.1959838130717,1206.7431640625,4862758.0,3854.2360750496055,3950.3094541771825,3840.1950625488726,3857.157470703125,251199.0,830.8677201604312,853.9497099986842,821.1312864363784,850.7182006835938,3873143.0,189.8843923075962,192.28653605470058,189.49174639492117,191.4550323486328,13245968.0,245.77438410043365,248.37082150734622,245.0272189411515,247.6890411376953,2295700.0,71.42631998906502,71.54701705631444,70.76711523671466,71.24063110351562,4237300.0,228.27908091922833,235.55958658640537,225.883556832823,233.1640625,1141179.0,707.9664936714229,707.9664936714229,691.6277127277023,695.7716064453125,14015632.0,40.15712982639285,40.94821790482867,40.025282412082305,40.693939208984375,622900.0,1337.0598829387552,1345.0310225127432,1321.1650972473255,1328.56689453125,2964175.0,939.0561589834671,940.4164143959771,921.9164490477823,935.1566162109375,18572478.0,62.93875458320358,64.19133292266945,62.41361878249227,64.00624084472656,137603700.0
2021-03-23,2760.3014724104632,2785.794702569668,2745.225389387804,2762.587158203125,3305973.0,1208.1955225939473,1217.703024581029,1196.883428513493,1207.4033203125,7165335.0,3882.5067411737823,3897.678764883478,3788.742318662425,3801.935302734375,198149.0,850.7182384475075,857.3910424155968,839.8067518577838,850.9700317382812,3782337.0,192.95635826035743,195.58946258596242,190.6466102040811,191.9400634765625,23150388.0,247.96919959239537,249.4915762632907,246.91380823146687,248.46420288085938,2160300.0,71.6398798765924,72.06697004754771,70.72070062255786,70.77641296386719,3154500.0,233.86863986638946,238.6127144175583,232.2246546292606,234.99594116210938,1306759.0,696.1741346833069,713.9099764186892,695.7478940590526,710.4528198242188,19761428.0,40.646857204422105,40.85404808102853,40.138299739609856,40.36432647705078,661400.0,1330.3224761432846,1344.177013082346,1326.716448410594,1332.6473388671875,2564844.0,934.9525516306611,956.6038970524451,932.2546489163942,946.5377197265625,17421165.0,64.22146596987422,64.51846978499677,63.128154336324556,63.80393981933594,118738960.0
